GrantNum,GrantDate,GrantAmt,Status,Institute ID,Institution,State,Latitude,Longitude,PayeeAddress1,PayeeAddress2,PayeeCityStZip,PayeeZip,PayeeCountry,Region,Program
20111253,4/25/11,"$12,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111254,4/25/11,"$2,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111255,4/25/11,"$2,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111270,4/26/11,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111271,4/26/11,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111611,6/9/11,"$1,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111612,6/9/11,"$1,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111613,6/9/11,"$1,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111686,6/14/11,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111694,6/14/11,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111701,6/15/11,"$4,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111706,6/15/11,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111721,6/16/11,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111729,6/16/11,"$5,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111734,6/16/11,$200.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111745,6/16/11,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111746,6/16/11,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111747,6/16/11,"$1,250.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111793,6/21/11,"$5,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111794,6/21/11,$375.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111839,6/28/11,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111845,6/28/11,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111846,6/28/11,"$5,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111928,7/5/11,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111930,7/5/11,"$1,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111931,7/5/11,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111951,7/6/11,"$1,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111994,7/11/11,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20111997,7/11/11,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112003,7/12/11,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112020,7/13/11,"$3,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112021,7/13/11,"$3,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112028,7/14/11,$325.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112067,7/26/11,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112069,7/26/11,$250.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112074,7/26/11,"$2,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112084,7/26/11,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112085,7/26/11,$250.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112086,7/26/11,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112098,7/27/11,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112099,7/27/11,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112109,7/28/11,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112110,7/28/11,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112111,7/28/11,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112112,7/28/11,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112113,7/28/11,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112114,7/28/11,"$1,125.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112115,7/28/11,"$1,125.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112116,7/28/11,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112117,7/28/11,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112171,8/1/11,$250.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112240,8/8/11,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112260,8/8/11,"$2,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112264,8/8/11,$250.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112306,8/15/11,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112355,8/23/11,"$4,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112358,8/23/11,$325.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112359,8/23/11,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112376,8/25/11,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112493,8/30/11,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112666,9/13/11,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112711,9/20/11,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112815,10/6/11,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20112818,10/6/11,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20112822,10/6/11,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20112824,10/6/11,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20112917,10/13/11,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20112946,10/18/11,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20113232,11/17/11,$600.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20113233,11/17/11,$300.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20113236,11/17/11,$300.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20113241,11/17/11,"$1,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20113606,12/14/11,"$2,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20113609,12/14/11,"$2,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20113610,12/14/11,"$2,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20121121,3/6/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20121122,3/6/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121145,3/7/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121146,3/7/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121224,3/22/12,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20121428,4/16/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121432,4/16/12,"$3,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121448,4/16/12,"$1,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20121449,4/16/12,"$1,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20121575,4/24/12,"$1,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121583,4/25/12,"$2,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121607,4/30/12,"$3,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121609,4/30/12,"$1,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121610,4/30/12,"$3,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121611,4/30/12,"$2,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121612,4/30/12,"$1,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121685,5/2/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20121686,5/2/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20121702,5/4/12,"$2,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121716,5/7/12,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121718,5/7/12,"$2,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121730,5/7/12,"$2,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121731,5/7/12,"$2,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121736,5/8/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121737,5/8/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121738,5/8/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121739,5/8/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121740,5/8/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121741,5/8/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121742,5/8/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121743,5/8/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121744,5/8/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121757,5/10/12,$250.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121759,5/10/12,$250.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121761,5/10/12,$250.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121762,5/10/12,$250.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121765,5/10/12,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20121767,5/10/12,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121771,5/10/12,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121917,5/15/12,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121922,5/15/12,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121924,5/15/12,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121925,5/15/12,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121926,5/15/12,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121990,5/24/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121991,5/24/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20121992,5/24/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122025,5/29/12,"$8,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20122036,5/29/12,"$5,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122046,5/31/12,$250.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122079,6/5/12,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122080,6/5/12,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122081,6/5/12,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122082,6/5/12,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122084,6/5/12,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122100,6/7/12,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122101,6/7/12,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122102,6/7/12,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122106,6/7/12,$750.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122107,6/7/12,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20122108,6/7/12,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20122109,6/7/12,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20122110,6/7/12,"$1,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,United States,Education
20122122,6/7/12,"$1,500.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122302,6/21/12,"$1,200.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122404,7/16/12,"$5,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122412,7/16/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122414,7/16/12,$975.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122415,7/16/12,"$5,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122435,7/16/12,"$5,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122436,7/16/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122444,7/16/12,"$5,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122447,7/16/12,"$5,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122470,7/16/12,$987.50,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122471,7/16/12,"$5,000.00",Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
20122472,7/16/12,$500.00,Approved,31349,University of Texas at Austin,Texas,30.2849 N,97.7341 W,P.O. Box 7758,,"Austin, TX 78713-7758",78713-7758,USA,Austin,Education
